timestamp,region,code_region_insee,ghi_wh_m2_15min,pv_mwh_15min
2025-11-01 00:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 00:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 00:00:00,Bretagne,53,0.0,0.0
2025-11-01 00:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 00:00:00,Corse,94,0.0,0.0
2025-11-01 00:00:00,Grand Est,44,0.0,0.0
2025-11-01 00:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 00:00:00,Normandie,28,0.0,0.0
2025-11-01 00:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 00:00:00,Occitanie,76,0.0,0.0
2025-11-01 00:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 00:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 00:00:00,Île-de-France,11,0.0,0.0
2025-11-01 00:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 00:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 00:15:00,Bretagne,53,0.0,0.0
2025-11-01 00:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 00:15:00,Corse,94,0.0,0.0
2025-11-01 00:15:00,Grand Est,44,0.0,0.0
2025-11-01 00:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 00:15:00,Normandie,28,0.0,0.0
2025-11-01 00:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 00:15:00,Occitanie,76,0.0,0.0
2025-11-01 00:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 00:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 00:15:00,Île-de-France,11,0.0,0.0
2025-11-01 00:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 00:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 00:30:00,Bretagne,53,0.0,0.0
2025-11-01 00:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 00:30:00,Corse,94,0.0,0.0
2025-11-01 00:30:00,Grand Est,44,0.0,0.0
2025-11-01 00:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 00:30:00,Normandie,28,0.0,0.0
2025-11-01 00:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 00:30:00,Occitanie,76,0.0,0.0
2025-11-01 00:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 00:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 00:30:00,Île-de-France,11,0.0,0.0
2025-11-01 00:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 00:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 00:45:00,Bretagne,53,0.0,0.0
2025-11-01 00:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 00:45:00,Corse,94,0.0,0.0
2025-11-01 00:45:00,Grand Est,44,0.0,0.0
2025-11-01 00:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 00:45:00,Normandie,28,0.0,0.0
2025-11-01 00:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 00:45:00,Occitanie,76,0.0,0.0
2025-11-01 00:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 00:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 00:45:00,Île-de-France,11,0.0,0.0
2025-11-01 01:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 01:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 01:00:00,Bretagne,53,0.0,0.0
2025-11-01 01:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 01:00:00,Corse,94,0.0,0.0
2025-11-01 01:00:00,Grand Est,44,0.0,0.0
2025-11-01 01:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 01:00:00,Normandie,28,0.0,0.0
2025-11-01 01:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 01:00:00,Occitanie,76,0.0,0.0
2025-11-01 01:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 01:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 01:00:00,Île-de-France,11,0.0,0.0
2025-11-01 01:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 01:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 01:15:00,Bretagne,53,0.0,0.0
2025-11-01 01:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 01:15:00,Corse,94,0.0,0.0
2025-11-01 01:15:00,Grand Est,44,0.0,0.0
2025-11-01 01:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 01:15:00,Normandie,28,0.0,0.0
2025-11-01 01:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 01:15:00,Occitanie,76,0.0,0.0
2025-11-01 01:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 01:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 01:15:00,Île-de-France,11,0.0,0.0
2025-11-01 01:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 01:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 01:30:00,Bretagne,53,0.0,0.0
2025-11-01 01:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 01:30:00,Corse,94,0.0,0.0
2025-11-01 01:30:00,Grand Est,44,0.0,0.0
2025-11-01 01:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 01:30:00,Normandie,28,0.0,0.0
2025-11-01 01:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 01:30:00,Occitanie,76,0.0,0.0
2025-11-01 01:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 01:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 01:30:00,Île-de-France,11,0.0,0.0
2025-11-01 01:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 01:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 01:45:00,Bretagne,53,0.0,0.0
2025-11-01 01:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 01:45:00,Corse,94,0.0,0.0
2025-11-01 01:45:00,Grand Est,44,0.0,0.0
2025-11-01 01:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 01:45:00,Normandie,28,0.0,0.0
2025-11-01 01:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 01:45:00,Occitanie,76,0.0,0.0
2025-11-01 01:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 01:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 01:45:00,Île-de-France,11,0.0,0.0
2025-11-01 02:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 02:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 02:00:00,Bretagne,53,0.0,0.0
2025-11-01 02:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 02:00:00,Corse,94,0.0,0.0
2025-11-01 02:00:00,Grand Est,44,0.0,0.0
2025-11-01 02:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 02:00:00,Normandie,28,0.0,0.0
2025-11-01 02:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 02:00:00,Occitanie,76,0.0,0.0
2025-11-01 02:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 02:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 02:00:00,Île-de-France,11,0.0,0.0
2025-11-01 02:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 02:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 02:15:00,Bretagne,53,0.0,0.0
2025-11-01 02:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 02:15:00,Corse,94,0.0,0.0
2025-11-01 02:15:00,Grand Est,44,0.0,0.0
2025-11-01 02:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 02:15:00,Normandie,28,0.0,0.0
2025-11-01 02:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 02:15:00,Occitanie,76,0.0,0.0
2025-11-01 02:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 02:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 02:15:00,Île-de-France,11,0.0,0.0
2025-11-01 02:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 02:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 02:30:00,Bretagne,53,0.0,0.0
2025-11-01 02:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 02:30:00,Corse,94,0.0,0.0
2025-11-01 02:30:00,Grand Est,44,0.0,0.0
2025-11-01 02:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 02:30:00,Normandie,28,0.0,0.0
2025-11-01 02:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 02:30:00,Occitanie,76,0.0,0.0
2025-11-01 02:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 02:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 02:30:00,Île-de-France,11,0.0,0.0
2025-11-01 02:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 02:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 02:45:00,Bretagne,53,0.0,0.0
2025-11-01 02:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 02:45:00,Corse,94,0.0,0.0
2025-11-01 02:45:00,Grand Est,44,0.0,0.0
2025-11-01 02:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 02:45:00,Normandie,28,0.0,0.0
2025-11-01 02:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 02:45:00,Occitanie,76,0.0,0.0
2025-11-01 02:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 02:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 02:45:00,Île-de-France,11,0.0,0.0
2025-11-01 03:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 03:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 03:00:00,Bretagne,53,0.0,0.0
2025-11-01 03:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 03:00:00,Corse,94,0.0,0.0
2025-11-01 03:00:00,Grand Est,44,0.0,0.0
2025-11-01 03:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 03:00:00,Normandie,28,0.0,0.0
2025-11-01 03:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 03:00:00,Occitanie,76,0.0,0.0
2025-11-01 03:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 03:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 03:00:00,Île-de-France,11,0.0,0.0
2025-11-01 03:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 03:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 03:15:00,Bretagne,53,0.0,0.0
2025-11-01 03:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 03:15:00,Corse,94,0.0,0.0
2025-11-01 03:15:00,Grand Est,44,0.0,0.0
2025-11-01 03:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 03:15:00,Normandie,28,0.0,0.0
2025-11-01 03:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 03:15:00,Occitanie,76,0.0,0.0
2025-11-01 03:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 03:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 03:15:00,Île-de-France,11,0.0,0.0
2025-11-01 03:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 03:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 03:30:00,Bretagne,53,0.0,0.0
2025-11-01 03:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 03:30:00,Corse,94,0.0,0.0
2025-11-01 03:30:00,Grand Est,44,0.0,0.0
2025-11-01 03:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 03:30:00,Normandie,28,0.0,0.0
2025-11-01 03:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 03:30:00,Occitanie,76,0.0,0.0
2025-11-01 03:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 03:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 03:30:00,Île-de-France,11,0.0,0.0
2025-11-01 03:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 03:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 03:45:00,Bretagne,53,0.0,0.0
2025-11-01 03:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 03:45:00,Corse,94,0.0,0.0
2025-11-01 03:45:00,Grand Est,44,0.0,0.0
2025-11-01 03:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 03:45:00,Normandie,28,0.0,0.0
2025-11-01 03:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 03:45:00,Occitanie,76,0.0,0.0
2025-11-01 03:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 03:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 03:45:00,Île-de-France,11,0.0,0.0
2025-11-01 04:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 04:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 04:00:00,Bretagne,53,0.0,0.0
2025-11-01 04:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 04:00:00,Corse,94,0.0,0.0
2025-11-01 04:00:00,Grand Est,44,0.0,0.0
2025-11-01 04:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 04:00:00,Normandie,28,0.0,0.0
2025-11-01 04:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 04:00:00,Occitanie,76,0.0,0.0
2025-11-01 04:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 04:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 04:00:00,Île-de-France,11,0.0,0.0
2025-11-01 04:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 04:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 04:15:00,Bretagne,53,0.0,0.0
2025-11-01 04:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 04:15:00,Corse,94,0.0,0.0
2025-11-01 04:15:00,Grand Est,44,0.0,0.0
2025-11-01 04:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 04:15:00,Normandie,28,0.0,0.0
2025-11-01 04:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 04:15:00,Occitanie,76,0.0,0.0
2025-11-01 04:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 04:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 04:15:00,Île-de-France,11,0.0,0.0
2025-11-01 04:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 04:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 04:30:00,Bretagne,53,0.0,0.0
2025-11-01 04:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 04:30:00,Corse,94,0.0,0.0
2025-11-01 04:30:00,Grand Est,44,0.0,0.0
2025-11-01 04:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 04:30:00,Normandie,28,0.0,0.0
2025-11-01 04:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 04:30:00,Occitanie,76,0.0,0.0
2025-11-01 04:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 04:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 04:30:00,Île-de-France,11,0.0,0.0
2025-11-01 04:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 04:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 04:45:00,Bretagne,53,0.0,0.0
2025-11-01 04:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 04:45:00,Corse,94,0.0,0.0
2025-11-01 04:45:00,Grand Est,44,0.0,0.0
2025-11-01 04:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 04:45:00,Normandie,28,0.0,0.0
2025-11-01 04:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 04:45:00,Occitanie,76,0.0,0.0
2025-11-01 04:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 04:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 04:45:00,Île-de-France,11,0.0,0.0
2025-11-01 05:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 05:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 05:00:00,Bretagne,53,0.0,0.0
2025-11-01 05:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 05:00:00,Corse,94,0.0,0.0
2025-11-01 05:00:00,Grand Est,44,0.0,0.0
2025-11-01 05:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 05:00:00,Normandie,28,0.0,0.0
2025-11-01 05:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 05:00:00,Occitanie,76,0.0,0.0
2025-11-01 05:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 05:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 05:00:00,Île-de-France,11,0.0,0.0
2025-11-01 05:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 05:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 05:15:00,Bretagne,53,0.0,0.0
2025-11-01 05:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 05:15:00,Corse,94,0.0,0.0
2025-11-01 05:15:00,Grand Est,44,0.0,0.0
2025-11-01 05:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 05:15:00,Normandie,28,0.0,0.0
2025-11-01 05:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 05:15:00,Occitanie,76,0.0,0.0
2025-11-01 05:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 05:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 05:15:00,Île-de-France,11,0.0,0.0
2025-11-01 05:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 05:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 05:30:00,Bretagne,53,0.0,0.0
2025-11-01 05:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 05:30:00,Corse,94,0.0,0.0
2025-11-01 05:30:00,Grand Est,44,0.0,0.0
2025-11-01 05:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 05:30:00,Normandie,28,0.0,0.0
2025-11-01 05:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 05:30:00,Occitanie,76,0.0,0.0
2025-11-01 05:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 05:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 05:30:00,Île-de-France,11,0.0,0.0
2025-11-01 05:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 05:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 05:45:00,Bretagne,53,0.0,0.0
2025-11-01 05:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 05:45:00,Corse,94,0.0,0.0
2025-11-01 05:45:00,Grand Est,44,0.0,0.0
2025-11-01 05:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 05:45:00,Normandie,28,0.0,0.0
2025-11-01 05:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 05:45:00,Occitanie,76,0.0,0.0
2025-11-01 05:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 05:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 05:45:00,Île-de-France,11,0.0,0.0
2025-11-01 06:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 06:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 06:00:00,Bretagne,53,0.0,0.0
2025-11-01 06:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 06:00:00,Corse,94,0.0,0.0
2025-11-01 06:00:00,Grand Est,44,0.0,0.0
2025-11-01 06:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 06:00:00,Normandie,28,0.0,0.0
2025-11-01 06:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 06:00:00,Occitanie,76,0.0,0.0
2025-11-01 06:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 06:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 06:00:00,Île-de-France,11,0.0,0.0
2025-11-01 06:15:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 06:15:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 06:15:00,Bretagne,53,0.0,0.0
2025-11-01 06:15:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 06:15:00,Corse,94,0.0,0.0
2025-11-01 06:15:00,Grand Est,44,0.0,0.0
2025-11-01 06:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 06:15:00,Normandie,28,0.0,0.0
2025-11-01 06:15:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 06:15:00,Occitanie,76,0.0,0.0
2025-11-01 06:15:00,Pays de la Loire,52,0.0,0.0
2025-11-01 06:15:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 06:15:00,Île-de-France,11,0.0,0.0
2025-11-01 06:30:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 06:30:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 06:30:00,Bretagne,53,0.0,0.0
2025-11-01 06:30:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 06:30:00,Corse,94,0.0,0.0
2025-11-01 06:30:00,Grand Est,44,0.0,0.0
2025-11-01 06:30:00,Hauts-de-France,32,0.0,0.0
2025-11-01 06:30:00,Normandie,28,0.0,0.0
2025-11-01 06:30:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 06:30:00,Occitanie,76,0.0,0.0
2025-11-01 06:30:00,Pays de la Loire,52,0.0,0.0
2025-11-01 06:30:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 06:30:00,Île-de-France,11,0.0,0.0
2025-11-01 06:45:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 06:45:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 06:45:00,Bretagne,53,0.0,0.0
2025-11-01 06:45:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 06:45:00,Corse,94,0.0,0.0
2025-11-01 06:45:00,Grand Est,44,0.0,0.0
2025-11-01 06:45:00,Hauts-de-France,32,0.0,0.0
2025-11-01 06:45:00,Normandie,28,0.0,0.0
2025-11-01 06:45:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 06:45:00,Occitanie,76,0.0,0.0
2025-11-01 06:45:00,Pays de la Loire,52,0.0,0.0
2025-11-01 06:45:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 06:45:00,Île-de-France,11,0.0,0.0
2025-11-01 07:00:00,Auvergne-Rhône-Alpes,84,0.0,0.0
2025-11-01 07:00:00,Bourgogne-Franche-Comté,27,0.0,0.0
2025-11-01 07:00:00,Bretagne,53,0.0,0.0
2025-11-01 07:00:00,Centre-Val de Loire,24,0.0,0.0
2025-11-01 07:00:00,Corse,94,0.95,0.191
2025-11-01 07:00:00,Grand Est,44,0.0,0.0
2025-11-01 07:00:00,Hauts-de-France,32,0.0,0.0
2025-11-01 07:00:00,Normandie,28,0.0,0.0
2025-11-01 07:00:00,Nouvelle-Aquitaine,75,0.0,0.0
2025-11-01 07:00:00,Occitanie,76,0.0,0.0
2025-11-01 07:00:00,Pays de la Loire,52,0.0,0.0
2025-11-01 07:00:00,Provence-Alpes-Côte d'Azur,93,0.0,0.0
2025-11-01 07:00:00,Île-de-France,11,0.0,0.0
2025-11-01 07:15:00,Auvergne-Rhône-Alpes,84,2.71,3.676
2025-11-01 07:15:00,Bourgogne-Franche-Comté,27,1.63,1.103
2025-11-01 07:15:00,Bretagne,53,1.27,0.653
2025-11-01 07:15:00,Centre-Val de Loire,24,1.07,1.063
2025-11-01 07:15:00,Corse,94,5.89,1.09
2025-11-01 07:15:00,Grand Est,44,0.72,0.617
2025-11-01 07:15:00,Hauts-de-France,32,0.0,0.0
2025-11-01 07:15:00,Normandie,28,0.02,0.01
2025-11-01 07:15:00,Nouvelle-Aquitaine,75,2.75,9.227
2025-11-01 07:15:00,Occitanie,76,4.58,13.52
2025-11-01 07:15:00,Pays de la Loire,52,1.86,1.375
2025-11-01 07:15:00,Provence-Alpes-Côte d'Azur,93,2.79,6.226
2025-11-01 07:15:00,Île-de-France,11,0.67,0.43
2025-11-01 07:30:00,Auvergne-Rhône-Alpes,84,7.06,9.494
2025-11-01 07:30:00,Bourgogne-Franche-Comté,27,6.13,4.104
2025-11-01 07:30:00,Bretagne,53,6.41,3.297
2025-11-01 07:30:00,Centre-Val de Loire,24,4.87,5.161
2025-11-01 07:30:00,Corse,94,10.69,2.146
2025-11-01 07:30:00,Grand Est,44,5.21,4.28
2025-11-01 07:30:00,Hauts-de-France,32,2.23,1.226
2025-11-01 07:30:00,Normandie,28,3.44,1.352
2025-11-01 07:30:00,Nouvelle-Aquitaine,75,6.54,21.41
2025-11-01 07:30:00,Occitanie,76,9.29,28.706
2025-11-01 07:30:00,Pays de la Loire,52,6.56,4.928
2025-11-01 07:30:00,Provence-Alpes-Côte d'Azur,93,5.56,12.494
2025-11-01 07:30:00,Île-de-France,11,6.49,4.45
2025-11-01 07:45:00,Auvergne-Rhône-Alpes,84,11.49,14.46
2025-11-01 07:45:00,Bourgogne-Franche-Comté,27,10.45,7.09
2025-11-01 07:45:00,Bretagne,53,11.57,5.522
2025-11-01 07:45:00,Centre-Val de Loire,24,8.79,8.773
2025-11-01 07:45:00,Corse,94,15.12,2.919
2025-11-01 07:45:00,Grand Est,44,9.68,7.959
2025-11-01 07:45:00,Hauts-de-France,32,5.0,2.873
2025-11-01 07:45:00,Normandie,28,6.91,2.817
2025-11-01 07:45:00,Nouvelle-Aquitaine,75,10.02,34.455
2025-11-01 07:45:00,Occitanie,76,13.9,41.583
2025-11-01 07:45:00,Pays de la Loire,52,11.36,8.082
2025-11-01 07:45:00,Provence-Alpes-Côte d'Azur,93,8.53,19.007
2025-11-01 07:45:00,Île-de-France,11,12.34,7.755
2025-11-01 08:00:00,Auvergne-Rhône-Alpes,84,15.95,19.822
2025-11-01 08:00:00,Bourgogne-Franche-Comté,27,14.61,9.516
2025-11-01 08:00:00,Bretagne,53,16.59,8.055
2025-11-01 08:00:00,Centre-Val de Loire,24,12.23,12.013
2025-11-01 08:00:00,Corse,94,20.1,3.851
2025-11-01 08:00:00,Grand Est,44,14.17,12.008
2025-11-01 08:00:00,Hauts-de-France,32,7.82,4.525
2025-11-01 08:00:00,Normandie,28,10.5,4.401
2025-11-01 08:00:00,Nouvelle-Aquitaine,75,14.11,47.702
2025-11-01 08:00:00,Occitanie,76,18.39,54.757
2025-11-01 08:00:00,Pays de la Loire,52,16.26,11.96
