timestamp,region,code_region_insee,ghi_wh_m2_15min
2026-02-01 19:30:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 19:45:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 20:00:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 20:15:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 20:30:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 20:45:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 21:00:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 21:15:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 21:30:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 21:45:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 22:00:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 22:15:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 22:30:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 22:45:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 23:00:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 23:15:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 23:30:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 23:45:00,Auvergne-Rhône-Alpes,84,0.0
2026-02-01 00:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 00:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 00:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 00:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 01:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 01:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 01:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 01:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 02:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 02:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 02:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 02:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 03:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 03:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 03:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 03:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 04:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 04:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 04:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 04:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 05:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 05:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 05:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 05:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 06:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 06:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 06:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 06:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 07:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 07:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 07:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 07:45:00,Bourgogne-Franche-Comté,27,0.855
2026-02-01 08:00:00,Bourgogne-Franche-Comté,27,4.15
2026-02-01 08:15:00,Bourgogne-Franche-Comté,27,7.975
2026-02-01 08:30:00,Bourgogne-Franche-Comté,27,11.775
2026-02-01 08:45:00,Bourgogne-Franche-Comté,27,15.445
2026-02-01 09:00:00,Bourgogne-Franche-Comté,27,19.09
2026-02-01 09:15:00,Bourgogne-Franche-Comté,27,22.48
2026-02-01 09:30:00,Bourgogne-Franche-Comté,27,25.595
2026-02-01 09:45:00,Bourgogne-Franche-Comté,27,28.52
2026-02-01 10:00:00,Bourgogne-Franche-Comté,27,30.985
2026-02-01 10:15:00,Bourgogne-Franche-Comté,27,33.394999999999996
2026-02-01 10:30:00,Bourgogne-Franche-Comté,27,35.44
2026-02-01 10:45:00,Bourgogne-Franche-Comté,27,37.695
2026-02-01 11:00:00,Bourgogne-Franche-Comté,27,39.415
2026-02-01 11:15:00,Bourgogne-Franche-Comté,27,40.795
2026-02-01 11:30:00,Bourgogne-Franche-Comté,27,41.545
2026-02-01 11:45:00,Bourgogne-Franche-Comté,27,42.33
2026-02-01 12:00:00,Bourgogne-Franche-Comté,27,42.835
2026-02-01 12:15:00,Bourgogne-Franche-Comté,27,42.56
2026-02-01 12:30:00,Bourgogne-Franche-Comté,27,41.765
2026-02-01 12:45:00,Bourgogne-Franche-Comté,27,40.49
2026-02-01 13:00:00,Bourgogne-Franche-Comté,27,39.33
2026-02-01 13:15:00,Bourgogne-Franche-Comté,27,38.025
2026-02-01 13:30:00,Bourgogne-Franche-Comté,27,35.715
2026-02-01 13:45:00,Bourgogne-Franche-Comté,27,33.724999999999994
2026-02-01 14:00:00,Bourgogne-Franche-Comté,27,31.215
2026-02-01 14:15:00,Bourgogne-Franche-Comté,27,28.605
2026-02-01 14:30:00,Bourgogne-Franche-Comté,27,25.725
2026-02-01 14:45:00,Bourgogne-Franche-Comté,27,22.65
2026-02-01 15:00:00,Bourgogne-Franche-Comté,27,19.14
2026-02-01 15:15:00,Bourgogne-Franche-Comté,27,15.435
2026-02-01 15:30:00,Bourgogne-Franche-Comté,27,11.77
2026-02-01 15:45:00,Bourgogne-Franche-Comté,27,7.8
2026-02-01 16:00:00,Bourgogne-Franche-Comté,27,4.13
2026-02-01 16:15:00,Bourgogne-Franche-Comté,27,0.87
2026-02-01 16:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 16:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 17:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 17:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 17:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 17:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 18:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 18:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 18:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 18:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 19:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 19:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 19:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 19:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 20:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 20:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 20:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 20:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 21:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 21:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 21:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 21:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 22:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 22:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 22:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 22:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 23:00:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 23:15:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 23:30:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 23:45:00,Bourgogne-Franche-Comté,27,0.0
2026-02-01 00:00:00,Bretagne,53,0.0
2026-02-01 00:15:00,Bretagne,53,0.0
2026-02-01 00:30:00,Bretagne,53,0.0
2026-02-01 00:45:00,Bretagne,53,0.0
2026-02-01 01:00:00,Bretagne,53,0.0
2026-02-01 01:15:00,Bretagne,53,0.0
2026-02-01 01:30:00,Bretagne,53,0.0
2026-02-01 01:45:00,Bretagne,53,0.0
2026-02-01 02:00:00,Bretagne,53,0.0
2026-02-01 02:15:00,Bretagne,53,0.0
2026-02-01 02:30:00,Bretagne,53,0.0
2026-02-01 02:45:00,Bretagne,53,0.0
2026-02-01 03:00:00,Bretagne,53,0.0
2026-02-01 03:15:00,Bretagne,53,0.0
2026-02-01 03:30:00,Bretagne,53,0.0
2026-02-01 03:45:00,Bretagne,53,0.0
2026-02-01 04:00:00,Bretagne,53,0.0
2026-02-01 04:15:00,Bretagne,53,0.0
2026-02-01 04:30:00,Bretagne,53,0.0
2026-02-01 04:45:00,Bretagne,53,0.0
2026-02-01 05:00:00,Bretagne,53,0.0
2026-02-01 05:15:00,Bretagne,53,0.0
2026-02-01 05:30:00,Bretagne,53,0.0
2026-02-01 05:45:00,Bretagne,53,0.0
2026-02-01 06:00:00,Bretagne,53,0.0
2026-02-01 06:15:00,Bretagne,53,0.0
2026-02-01 06:30:00,Bretagne,53,0.0
2026-02-01 06:45:00,Bretagne,53,0.0
2026-02-01 07:00:00,Bretagne,53,0.0
2026-02-01 07:15:00,Bretagne,53,0.0
2026-02-01 07:30:00,Bretagne,53,0.0
2026-02-01 07:45:00,Bretagne,53,0.04
2026-02-01 08:00:00,Bretagne,53,4.225
2026-02-01 08:15:00,Bretagne,53,7.955
2026-02-01 08:30:00,Bretagne,53,11.875
2026-02-01 08:45:00,Bretagne,53,15.535
2026-02-01 09:00:00,Bretagne,53,19.035
2026-02-01 09:15:00,Bretagne,53,22.299999999999997
2026-02-01 09:30:00,Bretagne,53,25.415
2026-02-01 09:45:00,Bretagne,53,28.41
2026-02-01 10:00:00,Bretagne,53,30.995
2026-02-01 10:15:00,Bretagne,53,33.665
2026-02-01 10:30:00,Bretagne,53,35.989999999999995
2026-02-01 10:45:00,Bretagne,53,37.465
2026-02-01 11:00:00,Bretagne,53,38.975
2026-02-01 11:15:00,Bretagne,53,40.385000000000005
2026-02-01 11:30:00,Bretagne,53,40.8
2026-02-01 11:45:00,Bretagne,53,41.18
2026-02-01 12:00:00,Bretagne,53,41.56999999999999
2026-02-01 12:15:00,Bretagne,53,41.34
2026-02-01 12:30:00,Bretagne,53,41.035
2026-02-01 12:45:00,Bretagne,53,39.685
2026-02-01 13:00:00,Bretagne,53,38.8
2026-02-01 13:15:00,Bretagne,53,37.015
2026-02-01 13:30:00,Bretagne,53,35.379999999999995
2026-02-01 13:45:00,Bretagne,53,33.335
2026-02-01 14:00:00,Bretagne,53,31.195
2026-02-01 14:15:00,Bretagne,53,28.310000000000002
2026-02-01 14:30:00,Bretagne,53,25.380000000000003
2026-02-01 14:45:00,Bretagne,53,22.65
2026-02-01 15:00:00,Bretagne,53,19.009999999999998
2026-02-01 15:15:00,Bretagne,53,15.72
2026-02-01 15:30:00,Bretagne,53,11.8
2026-02-01 15:45:00,Bretagne,53,7.91
2026-02-01 16:00:00,Bretagne,53,4.225
2026-02-01 16:15:00,Bretagne,53,0.04
2026-02-01 16:30:00,Bretagne,53,0.0
2026-02-01 16:45:00,Bretagne,53,0.0
2026-02-01 17:00:00,Bretagne,53,0.0
2026-02-01 17:15:00,Bretagne,53,0.0
2026-02-01 17:30:00,Bretagne,53,0.0
2026-02-01 17:45:00,Bretagne,53,0.0
2026-02-01 18:00:00,Bretagne,53,0.0
2026-02-01 18:15:00,Bretagne,53,0.0
2026-02-01 18:30:00,Bretagne,53,0.0
2026-02-01 18:45:00,Bretagne,53,0.0
2026-02-01 19:00:00,Bretagne,53,0.0
2026-02-01 19:15:00,Bretagne,53,0.0
2026-02-01 19:30:00,Bretagne,53,0.0
2026-02-01 19:45:00,Bretagne,53,0.0
2026-02-01 20:00:00,Bretagne,53,0.0
2026-02-01 20:15:00,Bretagne,53,0.0
2026-02-01 20:30:00,Bretagne,53,0.0
2026-02-01 20:45:00,Bretagne,53,0.0
2026-02-01 21:00:00,Bretagne,53,0.0
2026-02-01 21:15:00,Bretagne,53,0.0
2026-02-01 21:30:00,Bretagne,53,0.0
2026-02-01 21:45:00,Bretagne,53,0.0
2026-02-01 22:00:00,Bretagne,53,0.0
2026-02-01 22:15:00,Bretagne,53,0.0
2026-02-01 22:30:00,Bretagne,53,0.0
2026-02-01 22:45:00,Bretagne,53,0.0
2026-02-01 23:00:00,Bretagne,53,0.0
2026-02-01 23:15:00,Bretagne,53,0.0
2026-02-01 23:30:00,Bretagne,53,0.0
2026-02-01 23:45:00,Bretagne,53,0.0
2026-02-01 00:00:00,Centre-Val de Loire,24,0.0
2026-02-01 00:15:00,Centre-Val de Loire,24,0.0
2026-02-01 00:30:00,Centre-Val de Loire,24,0.0
2026-02-01 00:45:00,Centre-Val de Loire,24,0.0
2026-02-01 01:00:00,Centre-Val de Loire,24,0.0
2026-02-01 01:15:00,Centre-Val de Loire,24,0.0
2026-02-01 01:30:00,Centre-Val de Loire,24,0.0
2026-02-01 01:45:00,Centre-Val de Loire,24,0.0
2026-02-01 02:00:00,Centre-Val de Loire,24,0.0
2026-02-01 02:15:00,Centre-Val de Loire,24,0.0
2026-02-01 02:30:00,Centre-Val de Loire,24,0.0
2026-02-01 02:45:00,Centre-Val de Loire,24,0.0
2026-02-01 03:00:00,Centre-Val de Loire,24,0.0
2026-02-01 03:15:00,Centre-Val de Loire,24,0.0
2026-02-01 03:30:00,Centre-Val de Loire,24,0.0
2026-02-01 03:45:00,Centre-Val de Loire,24,0.0
2026-02-01 04:00:00,Centre-Val de Loire,24,0.0
2026-02-01 04:15:00,Centre-Val de Loire,24,0.0
2026-02-01 04:30:00,Centre-Val de Loire,24,0.0
2026-02-01 04:45:00,Centre-Val de Loire,24,0.0
2026-02-01 05:00:00,Centre-Val de Loire,24,0.0
2026-02-01 05:15:00,Centre-Val de Loire,24,0.0
